restaurant_id,restaurant_name,area,category,rating,review_count,couple_score,friend_meal_score,friend_drink_score,business_meal_score,business_drink_score
13575898,갓덴스시 강남점,강남,일식,4.1,596,0.10375676411000699,0.019382837007242984,0.04796752722977906,0.04939140747626942,0.009999895249160584
1480354584,카츠바이콘반,강남,일식,4.2,723,0.0487559953722239,0.08984162589793833,0.10447710949142122,0.004521739130434782,0.0
901836680,현우동,강남,일식,3.7,603,0.0,0.09473967982415335,0.09473967982415335,0.005,0.005
1337569618,부타이 1막,강남,일식,3.9,706,0.019633821533866856,0.02986566261474589,0.03486566261474589,0.004998608335128015,0.004998608335128015
1402068738,정돈 신사점,강남,일식,4.0,269,0.1014159512534734,0.034926521023308454,0.03952342024811466,0.01964113017264315,0.0
14535331,마코토 청담점,강남,일식,4.2,570,0.1785654697009679,0.2942484577298603,0.3298142741214527,0.009806501547987616,0.0
977331811,스시소라 대치점,강남,일식,4.2,309,0.05415022975994162,0.3978183800829522,0.4078857139113119,0.0,0.0
27455203,왓쇼이켄,강남,일식,4.2,292,0.0,0.05978062542928288,0.05978062542928288,0.0,0.0
1137715451,수다 대치점,강남,일식,4.6,360,0.2060227135999473,0.1536276297086769,0.1822351960560592,0.014907566348010142,0.005
23829251,스시코우지,강남,일식,4.3,393,0.039114028588465466,0.1195846155468041,0.14336178566711374,0.004998608335128015,0.004998608335128015
1356302565,해목,강남,일식,4.2,1698,0.20239997770350115,0.039698433118232256,0.11446552831944011,0.05992742941620912,0.05498625294562088
10867025,압구정하루,강남,일식,4.1,428,0.042949609817061064,0.09975031118036971,0.09975031118036971,0.0,0.0
1804968253,미도인 강남,강남,일식,3.6,1745,0.2224778923609799,0.04491678460154383,0.1438569082064658,0.07470200329026012,0.06984906211378954
18835270,이치에,강남,일식,3.6,157,0.0,0.11954753691912103,0.11954753691912103,0.009770872346685394,0.004997801242298101
19637934,우동명가 기리야마본진,강남,일식,3.8,346,0.014317944985501218,0.11951264336787797,0.11951264336787797,0.004999752011804238,0.004999752011804238
544200314,네기다이닝라운지,강남,일식,4.2,306,0.12406649721875311,0.23971805636669374,0.24859990882406915,0.05993197276457865,0.04999079629399041
1062520073,어성,강남,일식,4.0,98,0.07795576190064243,0.1090807287249093,0.14359486815151207,0.039996376800519255,0.039996376800519255
19381618,갓포아키 도산공원점,강남,일식,4.3,79,0.05403231802717337,0.05990941341642368,0.09275211685102903,0.014993286614741403,0.014993286614741403
1424086789,스시마이우 강남CGV점,강남,일식,4.3,191,0.004947312961011591,0.20469171646909787,0.20469171646909787,0.004998512436034749,0.004998512436034749
479540433,우오하나,강남,일식,4.5,244,0.019699347003043672,0.1869139534050315,0.18329596894274683,0.009941180132671616,0.004999911534394404
1614493196,참치공방 강남점,강남,일식,3.9,299,0.09495320193890079,0.14736864414274697,0.1700662025866147,0.0848358154537242,0.07997513433917312
18324313,미미면가 본점,강남,일식,3.6,414,0.004868217054263565,0.08461198074346857,0.09273611761626281,0.00999880986915999,0.00999880986915999
16875542,가나돈까스의집,강남,일식,2.9,352,0.04343721887398985,0.034508248183377,0.03410882289602067,0.0049979339554423055,0.0049979339554423055
913979606,참치공방 선릉점,강남,일식,4.4,209,0.08779223590972267,0.1845539577039865,0.2631725312552793,0.029921597441624547,0.024992241083696763
1989327162,나이스샤워 역삼점,강남,일식,4.0,114,0.11290881870284869,0.029887471323884647,0.08721626966651018,0.009942851283280617,0.004989726283280616
14480921,수다 삼성1호점,강남,일식,4.5,404,0.10146260899483245,0.29394838499182635,0.3643168386060116,0.12356497266433446,0.00999925375918809
15270381,스시선수,강남,일식,4.5,78,0.03883615620329548,0.1745730328237426,0.21302797215202132,0.014750073296904594,0.004997751315480444
27440495,136길 육미,강남,일식,3.8,386,0.0581145765670317,0.2440361413013742,0.2583527072088877,0.03499029740560641,0.03499029740560641
10972091,홍명,강남,중식,3.6,643,0.0195735942328848,0.03466440454469029,0.029881458808256177,0.014953002465224576,0.009999950822032087
24010315,골드피쉬딤섬퀴진,강남,중식,4.0,1556,0.2426720085899329,0.024472158108020014,0.06999815508767618,0.2349084458662995,0.2299704613701755
7815078,대가방 본점,강남,중식,3.3,539,0.009920054475583273,0.004990588235294118,0.014981181682684782,0.3548581307400759,0.3499355301208808
260283466,구구당,강남,중식,3.6,3160,0.14931761651347394,0.019567929037045313,0.03399575360135655,0.21969244030859467,0.21480079944172165
1770731230,팀호완 삼성점,강남,중식,3.4,861,0.11357961098275349,0.004974531685055111,0.03261355270889446,0.11472571776073513,0.1049741721994319
